Facility_ID,City,State,County,Total_Admissions,ReadmissionRate,HAI_1_SIR,HAI_2_SIR,HAI_5_SIR,HAI_6_SIR,PSI_3,PSI_6,PSI_8,PSI_9,PSI_10,PSI_11,PSI_12,PSI_13,PSI_14,PSI_15,PSI_90,H_Comp_1,H_Comp_2,H_Comp_3,H_Comp_5,H_Comp_6,H_Comp_7,H_Comp_Cl,H_Comp_Qt,H_Comp_Ov,AMI_TA_PROP,COPD_TA_PROP,HF_TA_PROP,HIPKNEE_TA_PROP,PN_TA_PROP,ED_MEDIAN_VISIT_MINS,ED_LEFT_NOT_SEEN_%,ED_VOLUME,%_SEPSIS_CARE,%_HCWs_FLU_VAX,2018to2020_PCPI,Population_2019,MEDIAN_AGE_TOT
450272,SAN MARCOS,TX,Hays,315,15.4,,0.0,,0.0,0.327946,0.218177,0.106945,2.682382,1.393746,6.617299000000001,3.56241,5.77473,0.84154,1.099478,1.010578,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,0.1492063492063492,0.23492063492063492,0.6158730158730159,0.2,0.4984126984126984,150,2,medium,50,89,47588.333333333336,230191.0,32.8
450324,DENISON,TX,Grayson,2238,16.1,1.52,0.706,1.454,0.284,0.806066,0.22869499999999998,0.087714,3.1644650000000003,2.105326,4.842854,3.672647,8.940255,0.782948,1.062707,1.307895,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,0.16085790884718498,0.2940125111706881,0.33735478105451294,0.05361930294906166,0.45933869526362825,140,1,very high,59,58,44894.0,136212.0,39.4
450330,RICHMOND,TX,Fort Bend,280,15.7,3.156,0.258,,0.515,0.221371,0.214741,0.093788,2.423726,1.404161,,3.054954,,0.850764,1.11224,0.833475,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,0.20357142857142857,0.24642857142857144,0.6321428571428571,,0.725,128,0,high,43,94,60748.0,811688.0,36.8
450346,BEAUMONT,TX,Jefferson,997,14.8,0.848,1.253,0.856,0.574,0.13752999999999999,0.231278,0.10395499999999999,2.123441,1.296498,4.73238,2.880788,4.072611,0.829725,0.923348,0.755152,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.1464393179538616,0.34002006018054165,0.30892678034102306,0.16449348044132397,0.526579739217653,211,5,very high,79,97,44722.666666666664,251565.0,36.5
450347,HUNTSVILLE,TX,Walker,305,16.0,1.422,0.445,1.885,1.585,2.4615150000000003,0.22013600000000003,0.09453099999999999,2.449087,1.398182,4.505247,3.70486,4.630121,0.8472149999999999,1.125661,1.500504,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.10491803278688525,0.5278688524590164,0.6622950819672131,0.35081967213114756,0.5934426229508196,184,2,medium,40,83,30864.333333333332,72971.0,36.2
450352,GREENVILLE,TX,Hunt,816,16.6,0.319,0.189,0.981,0.654,0.5436989999999999,0.20675300000000002,0.092789,2.795419,1.3971200000000001,6.533487999999999,4.771908,4.641066,0.8395040000000001,1.404998,1.084049,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,0.13725490196078433,0.45588235294117646,0.5428921568627451,0.11519607843137254,0.5110294117647058,138,1,very high,42,89,40575.0,98594.0,38.0
450358,HOUSTON,TX,Harris,4246,15.0,0.501,0.859,0.382,0.691,0.140306,0.157556,0.084312,1.64661,1.4089559999999999,3.841196,4.266728,2.311139,0.833269,0.505221,0.681859,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.08337258596325954,0.08007536504945831,0.3283089967027791,0.16415449835138954,0.2477626000942063,185,3,high,95,99,59358.333333333336,4713325.0,34.0
450372,WAXAHACHIE,TX,Ellis,844,15.2,0.484,0.0,1.227,0.095,0.22611599999999998,0.21386100000000002,0.104797,3.047062,1.382531,5.91246,3.3305559999999996,6.556017999999999,0.834726,1.293164,0.998028,3.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,0.045023696682464455,0.3708530805687204,0.4490521327014218,0.3068720379146919,0.47393364928909953,200,1,medium,74,97,47225.0,184826.0,36.4
450388,SAN ANTONIO,TX,Bexar,5962,15.0,0.852,0.473,1.335,0.361,0.180295,0.16597,0.073301,1.839286,1.445722,5.429962000000001,2.185803,6.314401999999999,0.9137370000000001,0.7396229999999999,0.8493709999999999,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.15296880241529687,0.09610868835961087,0.3483730291848373,0.137370010063737,0.2884937940288494,156,0,very high,60,71,47428.666666666664,2003554.0,34.0
450389,ATHENS,TX,Henderson,520,15.4,,0.327,,0.396,0.307745,0.217074,0.093662,2.427389,1.400918,4.6595059999999995,4.668746,4.624291,1.155856,1.093715,0.9412780000000001,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.11538461538461539,0.41923076923076924,0.3038461538461538,0.11923076923076924,0.7134615384615385,122,2,medium,83,96,41253.333333333336,82737.0,44.3
450403,MCKINNEY,TX,Collin,1095,16.1,0.433,0.25,0.977,0.205,0.407217,0.194477,0.09128,2.127084,1.347401,6.545008999999999,3.389983,4.452726,0.8321709999999999,0.9683219999999999,0.931174,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.08767123287671233,0.1726027397260274,0.2922374429223744,0.22100456621004566,0.3863013698630137,126,0,high,62,79,69428.66666666667,1034730.0,37.2
450424,BAYTOWN,TX,Harris,973,15.9,0.49,1.089,0.532,0.535,0.316736,0.198122,0.09044400000000001,1.968027,1.596949,5.623163,3.8906690000000004,5.754799,0.8345520000000001,0.953277,0.9816790000000001,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,0.15827338129496402,0.2147995889003083,0.39671120246659813,0.16649537512846865,0.39157245632065774,202,3,very high,75,99,59358.333333333336,4713325.0,34.0
450431,AUSTIN,TX,Travis,2779,15.0,0.786,1.007,0.931,0.23,0.38358600000000004,0.164749,0.093086,2.2680599999999997,1.093457,6.453963,2.123732,2.817324,0.9444809999999999,1.017084,0.756681,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0.11910759265922993,0.0852824757106873,0.43001079525008995,0.577186038143217,0.26988125224901044,134,1,very high,73,87,71935.33333333333,1273954.0,34.8
450447,CORSICANA,TX,Navarro,224,15.4,,1.559,,0.43,0.368348,0.22176300000000002,0.094743,2.492369,1.410258,4.6281870000000005,3.191999,4.709528,0.852989,1.148636,0.884798,4.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,,0.32142857142857145,0.6071428571428571,0.3482142857142857,,108,4,medium,57,55,40778.333333333336,50113.0,37.9
450462,DALLAS,TX,Dallas,2184,14.9,1.006,0.84,0.652,0.701,0.5540010000000001,0.187203,0.096388,2.518554,1.695266,4.873104,3.535261,4.115345,0.772263,1.8134,0.965772,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.14102564102564102,0.0924908424908425,0.3617216117216117,0.22573260073260074,0.2706043956043956,162,2,very high,80,74,63321.0,2635516.0,33.7
450469,SHERMAN,TX,Grayson,466,15.2,1.225,0.514,1.65,0.519,0.577124,0.209765,0.09334500000000001,2.3854349999999998,1.359429,6.865272999999999,3.305622,4.383151,0.843708,1.767238,1.0154290000000001,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.13733905579399142,0.34334763948497854,0.5579399141630901,0.16952789699570817,0.5128755364806867,148,,,63,98,44894.0,136212.0,39.4
450484,LUFKIN,TX,Angelina,606,15.6,0.796,1.024,0.0,0.213,0.217635,0.20772800000000002,0.092806,2.2056139999999997,1.277633,3.87816,4.078129,5.319577,0.838665,1.0243799999999998,0.8765270000000001,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0.1716171617161716,0.33828382838283827,0.4537953795379538,0.34983498349834985,0.429042904290429,116,2,medium,49,45,40600.333333333336,86715.0,37.5
450508,NACOGDOCHES,TX,Nacogdoches,285,15.4,1.218,0.603,,0.553,0.785354,0.221246,0.120246,2.4280880000000002,1.675876,5.7923849999999995,5.412446,5.2861839999999995,0.8479110000000001,1.131641,1.205209,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,0.16842105263157894,0.42105263157894735,0.6596491228070176,0.17894736842105263,0.7333333333333333,142,,,25,69,39603.666666666664,65204.0,31.5
450518,PORT ARTHUR,TX,Jefferson,500,15.2,1.443,0.925,1.099,0.502,0.30506300000000003,0.214011,0.106494,2.2520990000000003,1.334379,4.391007,3.433615,4.449381,0.8453629999999999,1.095702,0.8487450000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.23,0.356,0.514,0.124,0.476,136,1,medium,27,91,44722.666666666664,251565.0,36.5
450537,RICHARDSON,TX,Dallas,1090,16.0,0.907,0.361,1.168,0.778,0.36073,0.18696,0.10338499999999999,2.902543,1.20272,5.843430000000001,3.405015,3.7542190000000004,0.9271020000000001,1.020536,0.870134,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.1577981651376147,0.181651376146789,0.3211009174311927,0.10275229357798166,0.4798165137614679,174,4,high,69,96,63321.0,2635516.0,33.7
450563,GRAPEVINE,TX,Tarrant,1374,14.6,1.163,1.307,0.886,0.515,0.6473909999999999,0.21741300000000002,0.103248,2.514769,1.8536830000000002,3.9026120000000004,3.7453879999999997,4.259544,0.970613,0.808725,0.966878,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,0.08660844250363901,0.1703056768558952,0.22561863173216884,0.16302765647743814,0.3784570596797671,176,1,high,90,97,53734.333333333336,2102515.0,34.8
450571,SAN ANGELO,TX,Tom Green,1401,15.8,0.48,1.03,1.195,0.51,0.471434,0.17768699999999998,0.089581,3.016261,1.203157,5.489580999999999,2.2410200000000002,3.844496,0.9437719999999999,0.848619,0.8269110000000001,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,0.15703069236259815,0.16202712348322626,0.3012134189864383,0.11705924339757316,0.5289079229122056,161,,,59,84,50977.666666666664,119200.0,34.5
450587,BROWNWOOD,TX,Brown,290,15.6,,,,0.683,0.330941,0.260788,0.09441000000000001,2.671386,1.399183,5.615003,2.938129,4.622532,0.850403,1.1257030000000001,0.8950450000000001,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,0.11724137931034483,0.2827586206896552,0.2896551724137931,0.31724137931034485,,162,1,medium,50,98,40897.0,37864.0,41.4
450596,GRANBURY,TX,Hood,416,15.2,0.0,0.0,,0.616,0.849316,0.21829400000000002,0.09425599999999999,2.431466,1.3919059999999999,5.4170940000000005,3.500982,5.169862,0.850512,1.116798,1.082703,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.14423076923076922,0.4230769230769231,0.44711538461538464,0.18028846153846154,0.8317307692307693,148,2,medium,59,86,53049.666666666664,61643.0,46.4
450604,FREDERICKSBURG,TX,Gillespie,377,14.3,,,,1.196,0.367577,0.259856,0.093544,2.318407,1.333509,4.440087999999999,2.548511,4.08782,0.8360290000000001,1.355952,0.817841,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,0.1273209549071618,0.27851458885941643,,0.5119363395225465,134,,,72,88,66568.33333333333,26988.0,50.3
45060F,AMARILLO,TX,Potter,365,15.0,,,,,0.381619,0.26555,0.094457,2.393662,1.38447,4.513849,3.2955730000000005,4.592193,0.835614,1.128417,0.887698,4.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,,0.3561643835616438,0.43561643835616437,,0.5041095890410959,,,,,,47294.0,117415.0,34.2
450610,HOUSTON,TX,Harris,1531,15.3,1.584,0.207,0.354,0.464,0.097124,0.24397600000000003,0.088014,2.6587330000000002,1.119573,3.7075769999999997,1.7548119999999998,6.4668019999999995,1.092841,1.538502,0.795058,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,0.11691704768125408,0.11169170476812541,0.364467668190725,0.3834095362508165,0.4637491835401698,235,,,21,94,59358.333333333336,4713325.0,34.0
450617,WEBSTER,TX,Harris,2203,16.5,1.11,0.787,0.665,0.263,0.48331999999999997,0.184624,0.085061,2.505074,1.62294,6.17868,4.241014,4.812601,0.798629,0.777291,1.019466,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.15070358601906492,0.1861098502042669,0.3740354062641852,0.048116205174761686,0.2782569223785747,143,0,very high,51,56,59358.333333333336,4713325.0,34.0
450634,DENTON,TX,Denton,1121,15.5,0.0,0.527,0.632,0.25,0.14641400000000002,0.259177,0.091685,2.343216,1.324716,7.829337,4.775077,5.129119,0.8273159999999999,0.960432,1.0172290000000002,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,0.1159678858162355,0.19536128456735058,0.27029438001784123,0.15165031222123104,0.3898305084745763,141,0,high,85,82,60881.0,887207.0,36.1
450638,HOUSTON,TX,Harris,491,16.8,0.729,0.186,0.677,0.214,0.488242,0.248073,0.093487,2.898629,1.374457,5.888029,3.503018,4.868316,0.993403,1.010851,0.989243,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,0.10183299389002037,0.3360488798370672,0.3971486761710794,,0.2830957230142566,154,1,very high,68,78,59358.333333333336,4713325.0,34.0
450639,BEDFORD,TX,Tarrant,776,15.5,0.743,0.642,0.768,0.568,0.21771999999999997,0.202733,0.092251,2.1224939999999997,1.584315,8.686351,2.775027,5.26572,0.8278979999999999,0.972822,0.967707,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.17010309278350516,0.2268041237113402,0.5270618556701031,0.04252577319587629,0.5592783505154639,152,1,high,64,86,53734.333333333336,2102515.0,34.8
450643,LAREDO,TX,Webb,458,15.9,1.117,0.966,0.875,0.111,0.178791,0.24686999999999998,0.09295199999999999,2.798007,1.235375,6.3988629999999995,3.605035,5.008465,0.8389790000000001,1.745155,0.9401079999999999,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.1943231441048035,0.3951965065502183,0.4978165938864629,,0.7794759825327511,109,0,high,53,87,33612.666666666664,276652.0,29.1
450644,HOUSTON,TX,Harris,609,16.5,0.474,0.66,0.703,0.295,0.352169,0.200951,0.104288,2.236455,1.5537299999999998,3.945496,2.359197,6.313746,0.8435159999999999,1.034994,0.894718,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.1116584564860427,0.16748768472906403,0.43349753694581283,,0.39080459770114945,116,1,high,51,63,59358.333333333336,4713325.0,34.0
450647,DALLAS,TX,Dallas,1621,15.5,1.082,0.189,1.009,0.503,0.357047,0.223291,0.09893099999999999,1.866002,0.8988379999999999,5.322525,3.055212,2.994136,0.806763,0.9655940000000001,0.760996,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,0.0863664404688464,0.107958050586058,0.2905613818630475,0.17643429981492906,0.24922887106724245,130,1,very high,64,56,63321.0,2635516.0,33.7
450651,PLANO,TX,Collin,2282,16.7,0.105,0.38,0.204,0.188,0.526945,0.224769,0.08592999999999999,1.746221,1.010177,6.784788000000001,3.46487,6.662584,0.7672359999999999,1.173063,1.071958,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.06923751095530237,0.08150744960560911,0.18624014022787028,0.13102541630148992,0.2747589833479404,123,0,very high,76,67,69428.66666666667,1034730.0,37.2
450656,NACOGDOCHES,TX,Nacogdoches,555,16.5,2.301,0.0,,0.578,0.247373,0.216666,0.093648,2.929909,,,3.612654,,0.9860639999999999,1.374039,0.910801,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,0.15495495495495495,0.26306306306306304,0.3081081081081081,0.2126126126126126,0.44684684684684683,129,0,medium,68,95,39603.666666666664,65204.0,31.5
450659,HOUSTON,TX,Harris,222,15.6,1.498,0.409,0.0,0.36,0.256098,0.222654,0.093859,2.33625,1.6558689999999998,5.256766000000001,3.4336349999999998,5.619447,0.8469559999999999,1.0952549999999999,0.941392,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,,0.17117117117117117,0.36936936936936937,,0.4009009009009009,112,0,low,86,53,59358.333333333336,4713325.0,34.0
450661,ODESSA,TX,Ector,277,15.9,1.013,0.701,0.0,0.149,0.32438,0.252444,0.09463400000000001,2.337087,1.353532,4.460545,2.973358,5.0449779999999995,0.8440639999999999,1.099084,0.86971,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,0.3574007220216607,0.3935018050541516,0.6678700361010831,,0.6823104693140795,167,2,medium,60,96,50474.666666666664,166223.0,30.6
450662,BROWNSVILLE,TX,Cameron,628,16.8,1.373,1.828,4.412,0.173,0.369255,0.202677,0.092532,2.237124,1.266313,4.272722,2.5448009999999996,5.627875,0.836357,1.015285,0.865189,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.16878980891719744,0.16719745222929935,0.5461783439490446,0.06050955414012739,0.6703821656050956,131,1,high,84,97,30951.666666666668,423163.0,32.3
450668,EL PASO,TX,El Paso,617,16.0,1.693,0.173,0.471,0.64,0.21891999999999998,0.20406300000000002,0.10491900000000001,3.404329,,,4.5139,,0.833991,1.399546,0.9574030000000001,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.1685575364667747,0.17017828200972449,0.4051863857374392,0.3225283630470016,0.3841166936790924,203,0,low,42,95,39005.333333333336,839238.0,32.7
450669,LEWISVILLE,TX,Denton,518,15.2,1.059,0.0,0.0,0.317,0.705808,0.209715,0.094055,2.5837529999999997,1.368223,5.636607,2.9494380000000002,4.34754,0.852417,1.120256,0.9773879999999999,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.16602316602316602,0.2335907335907336,0.33783783783783783,0.07915057915057915,0.5154440154440154,132,0,high,88,73,60881.0,887207.0,36.1
45066F,DALLAS,TX,Dallas,2663,19.1,0.184,0.14,,,0.492928,0.268991,0.109582,2.702381,0.904632,8.035322,3.9821230000000005,4.068268,0.7472270000000001,1.476781,1.027885,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,0.09650769808486669,0.23432219301539617,0.32820127675553884,0.016898235073225687,0.2504693954187007,,,,,,63321.0,2635516.0,33.7
450670,TOMBALL,TX,Harris,874,17.4,1.007,0.801,0.849,0.293,0.464654,0.200245,0.091912,2.342727,1.273866,6.898873,3.188346,5.727569,0.8392069999999999,0.9853360000000001,1.013838,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.14759725400457666,0.21739130434782608,0.3707093821510298,0.16475972540045766,0.36727688787185353,102,0,high,70,68,59358.333333333336,4713325.0,34.0
450672,FORT WORTH,TX,Tarrant,1016,15.0,0.148,0.345,1.11,0.172,0.12235,0.285982,0.089949,2.2428169999999996,1.403727,5.410086,2.827874,7.241624000000001,0.8037489999999999,0.808264,0.941765,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,0.14763779527559054,0.08956692913385826,0.24507874015748032,0.08070866141732283,0.2283464566929134,98,0,medium,60,46,53734.333333333336,2102515.0,34.8
450675,ARLINGTON,TX,Tarrant,1105,15.7,0.55,0.381,0.501,0.218,0.293425,0.18931900000000002,0.091224,2.0680959999999997,1.595439,7.364456,3.6165269999999996,4.640156,0.830334,0.943734,0.957684,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.1085972850678733,0.13846153846153847,0.334841628959276,0.06334841628959276,0.40452488687782806,131,1,very high,71,84,53734.333333333336,2102515.0,34.8
450677,BURLESON,TX,Tarrant,768,15.3,1.587,0.151,0.0,0.814,0.369886,0.19986900000000002,0.091028,2.299553,1.342671,3.9281019999999995,5.175171,5.306669,0.836549,0.9785389999999999,0.981698,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.08984375,0.25,0.5338541666666666,0.1953125,0.58984375,155,,,75,83,53734.333333333336,2102515.0,34.8
450678,DALLAS,TX,Dallas,309,15.9,0.0,0.0,,0.114,0.26316300000000004,0.218005,0.093679,2.347106,,,2.879849,,0.8487299999999999,1.123501,0.856661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1941747572815534,0.35275080906148865,0.5307443365695793,,0.5889967637540453,167,,,37,69,63321.0,2635516.0,33.7
450684,HUMBLE,TX,Harris,755,15.3,1.594,0.161,1.471,0.618,0.368676,0.232523,0.10515899999999999,2.336066,1.374659,4.4852870000000005,3.222433,6.30883,0.82811,1.667786,0.97798,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.1456953642384106,0.26887417218543047,0.5311258278145695,,0.5576158940397351,172,,,33,93,59358.333333333336,4713325.0,34.0
450686,LUBBOCK,TX,Lubbock,1174,14.9,0.468,0.548,0.623,0.689,0.778083,0.243346,0.101284,3.633108,1.453671,10.789911,3.1737580000000003,4.706054,0.769804,2.234095,1.252889,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0.18654173764906304,0.19591141396933562,0.252129471890971,0.1201022146507666,0.303236797274276,199,4,very high,35,,44899.0,310569.0,31.1
450688,MESQUITE,TX,Dallas,344,15.1,0.0,0.0,0.0,0.0,0.176787,0.21158400000000002,0.093515,2.4282150000000002,1.390406,,3.023425,,0.8529629999999999,1.131649,0.8559889999999999,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,0.18604651162790697,0.18313953488372092,0.41569767441860467,,0.8866279069767442,130,2,high,81,93,63321.0,2635516.0,33.7
450702,LONGVIEW,TX,Gregg,1100,16.5,4.337,0.313,1.277,0.212,0.413599,0.223086,0.09082799999999999,2.282187,1.1122610000000002,5.52115,3.2696669999999997,4.614577,0.821159,1.1972639999999999,0.903701,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,0.16454545454545455,0.28545454545454546,0.33454545454545453,0.2863636363636364,0.4109090909090909,147,1,high,36,75,47565.333333333336,123945.0,36.0
450709,NASSAU BAY,TX,Harris,532,15.4,0.353,0.245,0.662,0.376,0.235562,0.24726399999999998,0.093404,2.591862,1.6764310000000002,4.298664,3.3599080000000003,5.111383999999999,0.8488629999999999,1.085983,0.885812,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,0.12406015037593984,0.18421052631578946,0.37406015037593987,0.12593984962406016,0.4680451127819549,164,1,medium,79,100,59358.333333333336,4713325.0,34.0
450711,MCALLEN,TX,Hidalgo,852,16.8,2.727,1.268,0.937,0.214,0.543902,0.205035,0.091241,2.55309,1.38225,4.709251999999999,3.244879,4.135135,0.8366709999999999,1.003132,0.902433,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.09154929577464789,0.17370892018779344,0.3967136150234742,,0.47417840375586856,101,0,very high,83,75,28750.333333333332,868707.0,29.7
450713,AUSTIN,TX,Travis,1890,15.5,0.461,1.056,0.991,0.256,0.101641,0.196832,0.101048,2.232691,1.30691,4.322652,2.252919,3.975853,0.779238,0.9932639999999999,0.6920649999999999,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.10105820105820106,0.11375661375661375,0.3052910052910053,0.09259259259259259,0.3873015873015873,133,3,very high,67,79,71935.33333333333,1273954.0,34.8
450718,ROUND ROCK,TX,Williamson,1109,14.7,1.145,0.948,0.961,0.199,0.17030499999999998,0.19129100000000002,0.092027,2.2570189999999997,1.8832099999999998,4.4793080000000005,2.624325,4.969432,0.822982,0.919441,0.817734,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,0.1550946798917944,0.09287646528403967,0.36699729486023447,0.04238052299368801,0.35888187556357076,104,0,high,83,75,54145.333333333336,590551.0,36.7
450723,DALLAS,TX,Dallas,964,16.1,0.651,0.528,2.822,1.154,1.030818,0.191717,0.10311300000000001,2.110376,1.329483,4.985887,6.734038000000001,4.1727,0.839411,1.318281,1.235588,3.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,0.13174273858921162,0.2842323651452282,0.529045643153527,0.1524896265560166,0.4170124481327801,181,3,very high,67,90,63321.0,2635516.0,33.7
450730,CARROLLTON,TX,Denton,374,15.4,2.745,,,0.252,1.688495,0.21911999999999998,0.093974,2.392578,1.401929,5.567697,4.006655,4.7265,0.849083,1.0864340000000001,1.330778,,,,,,,,,,0.1443850267379679,0.3663101604278075,0.33689839572192515,,0.5294117647058824,148,1,medium,48,,60881.0,887207.0,36.1
450742,ROWLETT,TX,Dallas,623,16.0,1.327,0.984,0.747,0.568,0.665424,0.212902,0.093432,2.669035,,,4.191619,,0.839146,1.018467,1.042832,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.14606741573033707,0.27287319422150885,0.39486356340288925,0.04333868378812199,0.5666131621187801,138,1,high,68,95,63321.0,2635516.0,33.7
450743,DENTON,TX,Denton,901,16.4,1.103,0.0,0.523,0.415,0.20439200000000002,0.198714,0.092695,2.207565,1.271515,4.954269999999999,4.233457,4.377714,0.8243219999999999,1.579719,0.8819530000000001,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.15760266370699222,0.19866814650388456,0.2830188679245283,0.13318534961154274,0.5416204217536071,149,2,high,76,81,60881.0,887207.0,36.1
450747,PALESTINE,TX,Anderson,259,15.9,,0.0,,0.107,0.389924,0.22277399999999997,0.094872,2.4977709999999997,,,3.417457,,0.851458,1.163956,0.9190379999999999,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,0.5366795366795367,0.6447876447876448,,0.8841698841698842,131,,,43,85,36558.666666666664,57735.0,39.4
45074F,HOUSTON,TX,Harris,2873,17.3,0.724,0.976,,,0.475537,0.359192,0.08451399999999999,2.516433,1.708861,4.617469,4.727665,4.298963,1.1180709999999998,0.635718,1.002209,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,0.0929342151061608,0.21058127392969023,0.2962060563870519,0.12634876435781414,0.1834319526627219,,,,,,59358.333333333336,4713325.0,34.0
450771,PLANO,TX,Collin,1429,16.3,0.824,0.0,0.246,0.345,0.14562999999999998,0.193101,0.09021699999999999,2.946863,1.7326560000000002,5.419258999999999,2.623287,4.082018,0.816635,1.198483,0.8068390000000001,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,0.05948215535339398,0.12036389083275018,0.2603219034289713,0.2939118264520644,0.2988103568929321,176,2,high,69,73,69428.66666666667,1034730.0,37.2
450775,KINGWOOD,TX,Harris,2301,15.8,0.727,0.489,0.804,0.252,0.481523,0.19725399999999998,0.09932300000000001,1.650457,1.187289,7.077046000000001,2.7091060000000002,7.460703,0.9604239999999999,0.8130930000000001,1.065592,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.08909169926119079,0.17992177314211213,0.3268144285093438,0.05084745762711865,0.3537592351151673,110,1,very high,62,49,59358.333333333336,4713325.0,34.0
450779,FORT WORTH,TX,Tarrant,1015,14.5,0.274,0.192,0.0,0.482,0.19301400000000002,0.20664899999999997,0.089383,2.163039,1.613693,4.588323,2.4857669999999996,4.411725,0.822692,1.271587,0.7872939999999999,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.09852216748768473,0.24729064039408866,0.3221674876847291,0.9812807881773399,0.41773399014778323,165,1,very high,73,83,53734.333333333336,2102515.0,34.8
450788,CORPUS CHRISTI,TX,Nueces,1349,15.0,1.074,1.716,1.111,0.107,0.12579500000000002,0.189367,0.089739,2.316951,1.155189,3.790353,2.128177,6.499207,0.8093899999999999,0.8844799999999999,0.790471,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.17865085248332097,0.1697553743513714,0.3380281690140845,0.2557449962935508,0.41363973313565605,128,1,very high,61,42,45863.0,362294.0,36.1
